DateOfCrash,LocationCity,LocationLatitude,LocationLongitude,WeatherCondition1,FirstHarmfulEvent,MostHarmfulEvent,RoadFeature,TrafficControlType,Crash_Date_Hour,Crash_Date_DOW,Crash_Date_Month,Crash_Date_Year,killed,type_a_injury,type_b_injury,type_c_injury,no_injury
2015-02-01 21:46:49,Raleigh,52.24378937646430,-5.38705219769561,Rain,No Crash,None,Urban Road,Normal Flow,21,Sunday,February,2015,0,0,0,0,1
2017-09-16 09:27:00,Raleigh,69.66218221393850,-65.58128145510870,Clouds,No Crash,None,Urban Road,Normal Flow,9,Saturday,September,2017,0,0,0,0,1
2016-10-12 12:50:58,Raleigh,61.12022466196690,-80.83708471787990,Clouds,No Crash,None,Urban Road,Normal Flow,12,Wednesday,October,2016,0,0,0,0,1
2016-08-21 21:44:22,Raleigh,29.014870679873400,-50.61895707165640,Clouds,No Crash,None,Urban Road,Normal Flow,21,Sunday,August,2016,0,0,0,0,1
2016-11-28 02:24:43,Raleigh,39.01088843629730,-57.37825580647070,Rain,No Crash,None,Urban Road,Normal Flow,2,Monday,November,2016,0,0,0,0,1
2015-03-26 22:32:18,Raleigh,7.605385032704530,-18.46342897989610,Rain,No Crash,None,Urban Road,Normal Flow,22,Thursday,March,2015,0,0,0,0,1
2016-01-17 05:00:12,Raleigh,1.2122375389177100,-76.43933132587270,Clouds,No Crash,None,Urban Road,Normal Flow,5,Sunday,January,2016,0,0,0,0,1
2015-09-03 04:30:57,Raleigh,25.2205258173045,-7.7215815817964,Clouds,No Crash,None,Urban Road,Normal Flow,4,Thursday,September,2015,0,0,0,0,1
2015-07-29 13:16:33,Raleigh,66.60712641070660,-63.28914490138680,Clouds,No Crash,None,Urban Road,Normal Flow,13,Wednesday,July,2015,0,0,0,0,1
2015-01-16 17:38:35,Raleigh,10.359140776458900,-61.509158759041700,Clouds,No Crash,None,Urban Road,Normal Flow,17,Friday,January,2015,0,0,0,0,1
2016-10-03 18:29:23,Raleigh,16.796875845655600,-47.29226331454900,Clouds,No Crash,None,Urban Road,Normal Flow,18,Monday,October,2016,0,0,0,0,1
2017-09-06 07:39:08,Raleigh,63.33950277632650,-46.88565535705340,Clouds,No Crash,None,Urban Road,Normal Flow,7,Wednesday,September,2017,0,0,0,0,1
2015-10-05 05:21:46,Raleigh,13.616473561624600,-88.45733284579880,Clouds,No Crash,None,Urban Road,Normal Flow,5,Monday,October,2015,0,0,0,0,1
2016-08-20 17:03:17,Raleigh,25.563958490028000,-63.42251664653590,Clouds,No Crash,None,Urban Road,Normal Flow,17,Saturday,August,2016,0,0,0,0,1
2017-05-08 08:23:58,Raleigh,73.45106535543140,-7.835696122714200,Clouds,No Crash,None,Urban Road,Normal Flow,8,Monday,May,2017,0,0,0,0,1
2015-03-04 14:39:37,Raleigh,51.46072078227660,-66.11390914334920,Clouds,No Crash,None,Urban Road,Normal Flow,14,Wednesday,March,2015,0,0,0,0,1
2016-06-18 06:00:38,Raleigh,22.93423686314100,-1.3896243853616300,Clouds,No Crash,None,Urban Road,Normal Flow,6,Saturday,June,2016,0,0,0,0,1
2015-09-19 23:34:22,Raleigh,28.95546186838970,-7.503728395854180,Clear,No Crash,None,Urban Road,Normal Flow,23,Saturday,September,2015,0,0,0,0,1
2016-04-09 05:00:41,Raleigh,65.49555373901350,-11.975545816732100,Clouds,No Crash,None,Urban Road,Normal Flow,5,Saturday,April,2016,0,0,0,0,1
2016-10-06 03:32:07,Raleigh,14.059537848008300,-12.383605857063700,Rain,No Crash,None,Urban Road,Normal Flow,3,Thursday,October,2016,0,0,0,0,1
2016-06-27 22:24:00,Raleigh,23.929124496604000,-24.109827626292600,Clear,No Crash,None,Urban Road,Normal Flow,22,Monday,June,2016,0,0,0,0,1
2016-07-20 10:26:31,Raleigh,66.59769012646880,-56.12730733446910,Clouds,No Crash,None,Urban Road,Normal Flow,10,Wednesday,July,2016,0,0,0,0,1
2015-04-29 00:44:51,Raleigh,6.3118814282940600,-75.22406738804250,Clouds,No Crash,None,Urban Road,Normal Flow,0,Wednesday,April,2015,0,0,0,0,1
2017-08-21 12:19:07,Raleigh,2.5373043457835300,-2.9368804305455,Clear,No Crash,None,Urban Road,Normal Flow,12,Monday,August,2017,0,0,0,0,1
2017-08-08 08:27:10,Raleigh,55.36428715967750,-31.957539358819500,Clouds,No Crash,None,Urban Road,Normal Flow,8,Tuesday,August,2017,0,0,0,0,1
2016-10-18 03:11:07,Raleigh,68.32475390694530,-35.80120433531670,Clouds,No Crash,None,Urban Road,Normal Flow,3,Tuesday,October,2016,0,0,0,0,1
2017-07-15 12:14:55,Raleigh,45.33809052535580,-42.415724985321000,Rain,No Crash,None,Urban Road,Normal Flow,12,Saturday,July,2017,0,0,0,0,1
2015-06-01 22:30:57,Raleigh,61.51395440159860,-3.2254674573048900,Clouds,No Crash,None,Urban Road,Normal Flow,22,Monday,June,2015,0,0,0,0,1
2017-04-21 21:29:15,Raleigh,30.93112228352560,-83.12949182723010,Clear,No Crash,None,Urban Road,Normal Flow,21,Friday,April,2017,0,0,0,0,1
2016-09-23 13:32:28,Raleigh,54.830484233212100,-21.806768012105200,Rain,No Crash,None,Urban Road,Normal Flow,13,Friday,September,2016,0,0,0,0,1
2017-03-13 18:10:34,Raleigh,36.07300498321990,-74.90668237534000,Clouds,No Crash,None,Urban Road,Normal Flow,18,Monday,March,2017,0,0,0,0,1
2017-01-27 04:59:38,Raleigh,59.07670430269460,-42.023145128997900,Clouds,No Crash,None,Urban Road,Normal Flow,4,Friday,January,2017,0,0,0,0,1
2015-11-23 01:11:17,Raleigh,30.50869200528580,-1.5534748703752700,Clouds,No Crash,None,Urban Road,Normal Flow,1,Monday,November,2015,0,0,0,0,1
2015-07-08 00:23:08,Raleigh,59.250518687786100,-12.26037419165040,Clouds,No Crash,None,Urban Road,Normal Flow,0,Wednesday,July,2015,0,0,0,0,1
2015-02-23 09:09:06,Raleigh,13.896525194302600,-36.24528289536910,Clouds,No Crash,None,Urban Road,Normal Flow,9,Monday,February,2015,0,0,0,0,1
2015-02-08 20:00:23,Raleigh,29.498580036277300,-80.658827627858,Clouds,No Crash,None,Urban Road,Normal Flow,20,Sunday,February,2015,0,0,0,0,1
2017-03-05 03:24:53,Raleigh,19.25290814736990,-39.29732457336530,Clear,No Crash,None,Urban Road,Normal Flow,3,Sunday,March,2017,0,0,0,0,1
2016-02-16 19:48:01,Raleigh,73.86119870348190,-31.784045164460100,Clouds,No Crash,None,Urban Road,Normal Flow,19,Tuesday,February,2016,0,0,0,0,1
2017-03-13 12:06:10,Raleigh,23.143131654782000,-85.09756686631200,Clear,No Crash,None,Urban Road,Normal Flow,12,Monday,March,2017,0,0,0,0,1
2016-11-20 02:58:33,Raleigh,14.654817789528600,-48.42150610553260,Clouds,No Crash,None,Urban Road,Normal Flow,2,Sunday,November,2016,0,0,0,0,1
2016-02-25 15:53:58,Raleigh,23.29113906976530,-1.184392344393690,Clouds,No Crash,None,Urban Road,Normal Flow,15,Thursday,February,2016,0,0,0,0,1
2015-12-15 13:18:14,Raleigh,68.05423762509860,-10.590955094610900,Clouds,No Crash,None,Urban Road,Normal Flow,13,Tuesday,December,2015,0,0,0,0,1
2016-12-13 22:50:44,Raleigh,49.48241194403660,-19.579382519581200,Clouds,No Crash,None,Urban Road,Normal Flow,22,Tuesday,December,2016,0,0,0,0,1
2016-05-08 08:19:12,Raleigh,71.14211655974500,-54.67272041070700,Clouds,No Crash,None,Urban Road,Normal Flow,8,Sunday,May,2016,0,0,0,0,1
2015-08-24 06:07:02,Raleigh,73.27307537290890,-25.63236570929740,Clouds,No Crash,None,Urban Road,Normal Flow,6,Monday,August,2015,0,0,0,0,1
2015-12-24 15:36:48,Raleigh,12.15037651921480,-79.95056594861710,Clouds,No Crash,None,Urban Road,Normal Flow,15,Thursday,December,2015,0,0,0,0,1
2016-07-30 12:51:16,Raleigh,56.945768898908200,-56.76809366224370,Clouds,No Crash,None,Urban Road,Normal Flow,12,Saturday,July,2016,0,0,0,0,1
2017-02-02 13:49:50,Raleigh,68.39459592633240,-63.31776741069990,Clouds,No Crash,None,Urban Road,Normal Flow,13,Thursday,February,2017,0,0,0,0,1
2016-02-19 01:07:38,Raleigh,40.148174361835400,-83.08434675007600,Clear,No Crash,None,Urban Road,Normal Flow,1,Friday,February,2016,0,0,0,0,1
2015-12-06 13:04:24,Raleigh,9.033178880380010,-17.509764241592500,Clouds,No Crash,None,Urban Road,Normal Flow,13,Sunday,December,2015,0,0,0,0,1
2015-05-13 00:43:31,Raleigh,14.741125410488400,-23.668578730088400,Clouds,No Crash,None,Urban Road,Normal Flow,0,Wednesday,May,2015,0,0,0,0,1
2017-08-29 12:05:28,Raleigh,0.28778771662869400,-63.79118677064330,Clouds,No Crash,None,Urban Road,Normal Flow,12,Tuesday,August,2017,0,0,0,0,1
2017-07-31 23:19:10,Raleigh,6.373880323272340,-1.1109774822454600,Rain,No Crash,None,Urban Road,Normal Flow,23,Monday,July,2017,0,0,0,0,1
2016-10-22 19:09:04,Raleigh,33.623255004071500,-13.243532955537200,Clouds,No Crash,None,Urban Road,Normal Flow,19,Saturday,October,2016,0,0,0,0,1
2016-03-07 07:47:47,Raleigh,33.056874682978200,-32.15900748780730,Clear,No Crash,None,Urban Road,Normal Flow,7,Monday,March,2016,0,0,0,0,1
2015-09-30 16:05:58,Raleigh,3.757264343420610,-7.0241194915603400,Rain,No Crash,None,Urban Road,Normal Flow,16,Wednesday,September,2015,0,0,0,0,1
2017-06-11 09:54:35,Raleigh,73.46462456317240,-82.11679132973520,Clouds,No Crash,None,Urban Road,Normal Flow,9,Sunday,June,2017,0,0,0,0,1
2016-01-22 14:42:35,Raleigh,1.0157776662211500,-70.98965572672160,Clouds,No Crash,None,Urban Road,Normal Flow,14,Friday,January,2016,0,0,0,0,1
2015-07-17 07:14:44,Raleigh,17.04302835881700,-70.35566833435410,Clouds,No Crash,None,Urban Road,Normal Flow,7,Friday,July,2015,0,0,0,0,1
2016-06-13 10:42:30,Raleigh,6.265021790285790,-47.83207059205840,Clouds,No Crash,None,Urban Road,Normal Flow,10,Monday,June,2016,0,0,0,0,1
2017-06-01 20:49:09,Raleigh,59.33862652196140,-64.88011937693990,Clouds,No Crash,None,Urban Road,Normal Flow,20,Thursday,June,2017,0,0,0,0,1
2016-11-21 15:31:16,Raleigh,2.807051393679200,-47.950645707708500,Clouds,No Crash,None,Urban Road,Normal Flow,15,Monday,November,2016,0,0,0,0,1
2017-08-26 23:04:59,Raleigh,35.202125068653800,-10.34191659617130,Clouds,No Crash,None,Urban Road,Normal Flow,23,Saturday,August,2017,0,0,0,0,1
2015-07-30 23:31:52,Raleigh,19.563137424205300,-29.75382028660810,Clouds,No Crash,None,Urban Road,Normal Flow,23,Thursday,July,2015,0,0,0,0,1
2017-05-17 21:19:12,Raleigh,53.19652768538870,-89.81923141025940,Clouds,No Crash,None,Urban Road,Normal Flow,21,Wednesday,May,2017,0,0,0,0,1
2015-03-20 04:29:51,Raleigh,55.097255316894500,-3.75608891903056,Clouds,No Crash,None,Urban Road,Normal Flow,4,Friday,March,2015,0,0,0,0,1
2017-01-08 03:28:22,Raleigh,16.608917618459500,-24.63700934078600,Clear,No Crash,None,Urban Road,Normal Flow,3,Sunday,January,2017,0,0,0,0,1
2015-05-15 19:15:53,Raleigh,56.45848154145480,-83.28088127545000,Clouds,No Crash,None,Urban Road,Normal Flow,19,Friday,May,2015,0,0,0,0,1
2016-01-10 13:39:02,Raleigh,64.79233133363940,-17.67018203365560,Clouds,No Crash,None,Urban Road,Normal Flow,13,Sunday,January,2016,0,0,0,0,1
2016-12-12 13:45:51,Raleigh,22.033822257045700,-55.54084419024570,Clouds,No Crash,None,Urban Road,Normal Flow,13,Monday,December,2016,0,0,0,0,1
2015-04-10 21:57:33,Raleigh,44.97189915470170,-52.842851167461100,Rain,No Crash,None,Urban Road,Normal Flow,21,Friday,April,2015,0,0,0,0,1
2017-02-09 12:43:37,Raleigh,40.06450919360880,-28.513345511802200,Clouds,No Crash,None,Urban Road,Normal Flow,12,Thursday,February,2017,0,0,0,0,1
2016-07-20 23:12:50,Raleigh,79.24400830186670,-65.69754097904630,Clouds,No Crash,None,Urban Road,Normal Flow,23,Wednesday,July,2016,0,0,0,0,1
2016-01-29 07:00:27,Raleigh,34.929664619465900,-9.305709259527530,Clouds,No Crash,None,Urban Road,Normal Flow,7,Friday,January,2016,0,0,0,0,1
2017-04-03 13:45:45,Raleigh,48.17360360282370,-70.67196293590370,Clouds,No Crash,None,Urban Road,Normal Flow,13,Monday,April,2017,0,0,0,0,1
2016-11-24 23:02:33,Raleigh,64.26906349828730,-18.972685819341100,Clouds,No Crash,None,Urban Road,Normal Flow,23,Thursday,November,2016,0,0,0,0,1
2017-04-04 19:51:18,Raleigh,35.47727854779450,-51.452315182184800,Rain,No Crash,None,Urban Road,Normal Flow,19,Tuesday,April,2017,0,0,0,0,1
2015-11-12 03:18:30,Raleigh,42.394788300256000,-37.18721047431490,Rain,No Crash,None,Urban Road,Normal Flow,3,Thursday,November,2015,0,0,0,0,1
2016-12-18 10:51:50,Raleigh,19.085741237447400,-74.04952481928360,Clear,No Crash,None,Urban Road,Normal Flow,10,Sunday,December,2016,0,0,0,0,1
2015-09-18 10:13:27,Raleigh,51.24060888138430,-57.484442896781700,Clouds,No Crash,None,Urban Road,Normal Flow,10,Friday,September,2015,0,0,0,0,1
2017-09-19 15:07:20,Raleigh,50.419233075936500,-41.311813106209,Clouds,No Crash,None,Urban Road,Normal Flow,15,Tuesday,September,2017,0,0,0,0,1
2017-07-06 01:53:29,Raleigh,75.75303921086890,-29.270082920179,Clouds,No Crash,None,Urban Road,Normal Flow,1,Thursday,July,2017,0,0,0,0,1
2017-06-02 19:12:52,Raleigh,59.78536562654630,-25.614668421709700,Rain,No Crash,None,Urban Road,Normal Flow,19,Friday,June,2017,0,0,0,0,1
2015-09-20 08:51:32,Raleigh,6.079637876977780,-88.76547499696130,Rain,No Crash,None,Urban Road,Normal Flow,8,Sunday,September,2015,0,0,0,0,1
2015-04-04 15:51:12,Raleigh,49.84483486272600,-54.84932024851280,Clouds,No Crash,None,Urban Road,Normal Flow,15,Saturday,April,2015,0,0,0,0,1
2016-02-18 16:59:22,Raleigh,13.551872527770600,-23.11503651248050,Clouds,No Crash,None,Urban Road,Normal Flow,16,Thursday,February,2016,0,0,0,0,1
2015-01-31 15:12:50,Raleigh,4.943947686201530,-0.13935807289910000,Rain,No Crash,None,Urban Road,Normal Flow,15,Saturday,January,2015,0,0,0,0,1
2017-03-31 22:05:26,Raleigh,31.487108242981700,-82.1675329504944,Clear,No Crash,None,Urban Road,Normal Flow,22,Friday,March,2017,0,0,0,0,1
2017-08-20 00:17:16,Raleigh,75.87499490609170,-25.497000675194500,Clouds,No Crash,None,Urban Road,Normal Flow,0,Sunday,August,2017,0,0,0,0,1
2016-07-15 03:22:43,Raleigh,49.52379046771990,-62.3247965746951,Clouds,No Crash,None,Urban Road,Normal Flow,3,Friday,July,2016,0,0,0,0,1
2016-03-17 03:38:27,Raleigh,65.97141390189520,-52.664310069939500,Clouds,No Crash,None,Urban Road,Normal Flow,3,Thursday,March,2016,0,0,0,0,1
2015-10-21 18:41:49,Raleigh,2.204013205025090,-56.52978216995490,Clouds,No Crash,None,Urban Road,Normal Flow,18,Wednesday,October,2015,0,0,0,0,1
2015-02-17 14:29:51,Raleigh,3.911331989006070,-81.23544565526360,Clouds,No Crash,None,Urban Road,Normal Flow,14,Tuesday,February,2015,0,0,0,0,1
2016-05-10 09:53:20,Raleigh,6.261254809180360,-81.10218687570370,Clouds,No Crash,None,Urban Road,Normal Flow,9,Tuesday,May,2016,0,0,0,0,1
2016-03-26 15:32:05,Raleigh,27.226816792575800,-42.351136502904200,Clear,No Crash,None,Urban Road,Normal Flow,15,Saturday,March,2016,0,0,0,0,1
2015-05-16 05:36:49,Raleigh,39.50381592234060,-0.11275969623814300,Clear,No Crash,None,Urban Road,Normal Flow,5,Saturday,May,2015,0,0,0,0,1
2015-03-29 03:59:04,Raleigh,27.06647867812700,-79.71187930427470,Clouds,No Crash,None,Urban Road,Normal Flow,3,Sunday,March,2015,0,0,0,0,1
2016-07-21 20:03:46,Raleigh,78.11813202249680,-4.360214860284670,Clouds,No Crash,None,Urban Road,Normal Flow,20,Thursday,July,2016,0,0,0,0,1
2016-05-26 06:37:35,Raleigh,23.278704402257000,-80.51902772936360,Clouds,No Crash,None,Urban Road,Normal Flow,6,Thursday,May,2016,0,0,0,0,1
2015-12-18 06:52:06,Raleigh,9.549312259959690,-45.502857437727500,Clouds,No Crash,None,Urban Road,Normal Flow,6,Friday,December,2015,0,0,0,0,1
2016-11-10 13:41:58,Raleigh,19.47059748131130,-69.97961537805920,Clouds,No Crash,None,Urban Road,Normal Flow,13,Thursday,November,2016,0,0,0,0,1
2015-09-03 11:28:22,Raleigh,4.832420445437,-39.74793524727330,Clouds,No Crash,None,Urban Road,Normal Flow,11,Thursday,September,2015,0,0,0,0,1
2017-09-04 08:41:39,Raleigh,63.63600764907770,-21.52530362242390,Clear,No Crash,None,Urban Road,Normal Flow,8,Monday,September,2017,0,0,0,0,1
2017-08-24 09:11:15,Raleigh,60.417193710542100,-9.331026162461340,Clouds,No Crash,None,Urban Road,Normal Flow,9,Thursday,August,2017,0,0,0,0,1
2016-10-22 14:23:28,Raleigh,44.902303143274700,-84.57821642947260,Clouds,No Crash,None,Urban Road,Normal Flow,14,Saturday,October,2016,0,0,0,0,1
2015-02-10 07:53:12,Raleigh,6.03610233016522,-34.15284623529050,Clouds,No Crash,None,Urban Road,Normal Flow,7,Tuesday,February,2015,0,0,0,0,1
2016-03-09 22:24:12,Raleigh,73.95585720325790,-32.14967441649250,Clouds,No Crash,None,Urban Road,Normal Flow,22,Wednesday,March,2016,0,0,0,0,1
2015-10-02 13:02:34,Raleigh,29.091116570593200,-79.97036796699710,Clear,No Crash,None,Urban Road,Normal Flow,13,Friday,October,2015,0,0,0,0,1
2016-01-15 02:54:17,Raleigh,7.095880295817800,-78.6132755238468,Rain,No Crash,None,Urban Road,Normal Flow,2,Friday,January,2016,0,0,0,0,1
2017-03-27 22:04:02,Raleigh,57.06408292052750,-90.03186408033930,Rain,No Crash,None,Urban Road,Normal Flow,22,Monday,March,2017,0,0,0,0,1
2016-11-05 17:08:15,Raleigh,61.76605675745290,-79.61753126133700,Rain,No Crash,None,Urban Road,Normal Flow,17,Saturday,November,2016,0,0,0,0,1
2015-08-12 06:01:09,Raleigh,61.35724948428790,-80.38789622345890,Rain,No Crash,None,Urban Road,Normal Flow,6,Wednesday,August,2015,0,0,0,0,1
2016-10-14 14:02:02,Raleigh,26.149786042190600,-79.07919102011230,Clouds,No Crash,None,Urban Road,Normal Flow,14,Friday,October,2016,0,0,0,0,1
2016-11-29 11:11:53,Raleigh,52.74451065381900,-15.595682828356000,Rain,No Crash,None,Urban Road,Normal Flow,11,Tuesday,November,2016,0,0,0,0,1
2016-05-10 06:26:31,Raleigh,18.97271509244200,-36.553812223857600,Rain,No Crash,None,Urban Road,Normal Flow,6,Tuesday,May,2016,0,0,0,0,1
2017-02-23 01:10:54,Raleigh,74.5086393325185,-11.01931511425750,Clear,No Crash,None,Urban Road,Normal Flow,1,Thursday,February,2017,0,0,0,0,1
2016-02-04 09:17:32,Raleigh,60.39793470012980,-2.4453757967982300,Clouds,No Crash,None,Urban Road,Normal Flow,9,Thursday,February,2016,0,0,0,0,1
2015-08-06 01:24:44,Raleigh,56.13871586315710,-11.752437694038300,Rain,No Crash,None,Urban Road,Normal Flow,1,Thursday,August,2015,0,0,0,0,1
2016-01-03 21:20:42,Raleigh,68.33271413547370,-41.42793948771000,Clouds,No Crash,None,Urban Road,Normal Flow,21,Sunday,January,2016,0,0,0,0,1
2016-06-17 12:18:13,Raleigh,28.612696743140400,-41.421185121753800,Clear,No Crash,None,Urban Road,Normal Flow,12,Friday,June,2016,0,0,0,0,1
2015-05-14 09:02:22,Raleigh,77.25727845270180,-48.50139040608780,Clouds,No Crash,None,Urban Road,Normal Flow,9,Thursday,May,2015,0,0,0,0,1
2017-08-01 17:56:36,Raleigh,44.004553328909500,-44.77843350142280,Rain,No Crash,None,Urban Road,Normal Flow,17,Tuesday,August,2017,0,0,0,0,1
2016-04-23 23:39:32,Raleigh,37.746064930460000,-32.2770384063,Clouds,No Crash,None,Urban Road,Normal Flow,23,Saturday,April,2016,0,0,0,0,1
2016-03-14 00:59:03,Raleigh,56.54636233443800,-50.815683381573600,Clouds,No Crash,None,Urban Road,Normal Flow,0,Monday,March,2016,0,0,0,0,1
2016-08-21 06:07:06,Raleigh,11.221109689571700,-46.928977363527000,Clouds,No Crash,None,Urban Road,Normal Flow,6,Sunday,August,2016,0,0,0,0,1
2016-02-16 03:39:19,Raleigh,59.6952609451056,-65.99725447509610,Clouds,No Crash,None,Urban Road,Normal Flow,3,Tuesday,February,2016,0,0,0,0,1
2016-10-12 15:36:21,Raleigh,56.21641604520000,-8.811717797734150,Clouds,No Crash,None,Urban Road,Normal Flow,15,Wednesday,October,2016,0,0,0,0,1
2016-07-16 03:21:07,Raleigh,12.047352455564300,-21.5107604480245,Clouds,No Crash,None,Urban Road,Normal Flow,3,Saturday,July,2016,0,0,0,0,1
2016-10-14 14:28:52,Raleigh,58.05399788794520,-55.52783281165550,Clouds,No Crash,None,Urban Road,Normal Flow,14,Friday,October,2016,0,0,0,0,1
2016-05-15 11:51:31,Raleigh,76.5120357765347,-25.444311574737700,Clouds,No Crash,None,Urban Road,Normal Flow,11,Sunday,May,2016,0,0,0,0,1
2016-01-01 18:32:31,Raleigh,55.59898118891380,-20.370715124972800,Rain,No Crash,None,Urban Road,Normal Flow,18,Friday,January,2016,0,0,0,0,1
2015-07-16 08:16:40,Raleigh,11.051224290632100,-1.6047674107157800,Clouds,No Crash,None,Urban Road,Normal Flow,8,Thursday,July,2015,0,0,0,0,1
2016-06-17 15:32:08,Raleigh,22.52407039656690,-52.132596112749400,Clouds,No Crash,None,Urban Road,Normal Flow,15,Friday,June,2016,0,0,0,0,1
2016-07-16 07:21:39,Raleigh,51.00933105771850,-44.26149448478380,Clouds,No Crash,None,Urban Road,Normal Flow,7,Saturday,July,2016,0,0,0,0,1
2016-03-24 04:40:59,Raleigh,11.16619556288970,-52.45845909794880,Rain,No Crash,None,Urban Road,Normal Flow,4,Thursday,March,2016,0,0,0,0,1
2016-08-05 17:00:33,Raleigh,17.29645713187030,-40.67652543472690,Clouds,No Crash,None,Urban Road,Normal Flow,17,Friday,August,2016,0,0,0,0,1
2017-03-27 01:15:44,Raleigh,15.830071061234300,-82.67195611033540,Clouds,No Crash,None,Urban Road,Normal Flow,1,Monday,March,2017,0,0,0,0,1
2017-03-23 10:35:03,Raleigh,72.84426116119560,-44.2365202470742,Clouds,No Crash,None,Urban Road,Normal Flow,10,Thursday,March,2017,0,0,0,0,1
2016-07-01 23:02:33,Raleigh,39.08911532913180,-7.112545726690940,Clouds,No Crash,None,Urban Road,Normal Flow,23,Friday,July,2016,0,0,0,0,1
2017-05-04 14:08:19,Raleigh,6.175898528286360,-29.97943078285830,Rain,No Crash,None,Urban Road,Normal Flow,14,Thursday,May,2017,0,0,0,0,1
2016-09-10 07:51:48,Raleigh,41.32637116722410,-54.05948067709000,Rain,No Crash,None,Urban Road,Normal Flow,7,Saturday,September,2016,0,0,0,0,1
2015-01-26 10:57:39,Raleigh,0.659891639578375,-59.10400651976840,Clouds,No Crash,None,Urban Road,Normal Flow,10,Monday,January,2015,0,0,0,0,1
2017-02-01 18:45:51,Raleigh,9.390412520280060,-56.890566913450500,Clouds,No Crash,None,Urban Road,Normal Flow,18,Wednesday,February,2017,0,0,0,0,1
2016-03-23 12:05:52,Raleigh,56.25930923521570,-40.068825277389500,Clouds,No Crash,None,Urban Road,Normal Flow,12,Wednesday,March,2016,0,0,0,0,1
2016-05-02 02:27:16,Raleigh,44.926830236402700,-63.43047172880120,Clouds,No Crash,None,Urban Road,Normal Flow,2,Monday,May,2016,0,0,0,0,1
2015-03-09 17:26:48,Raleigh,34.01745622484550,-31.260802794906,Clouds,No Crash,None,Urban Road,Normal Flow,17,Monday,March,2015,0,0,0,0,1
2015-07-08 12:08:19,Raleigh,38.851350080863600,-51.71488357375240,Rain,No Crash,None,Urban Road,Normal Flow,12,Wednesday,July,2015,0,0,0,0,1
2016-03-21 17:19:18,Raleigh,77.59223108162650,-30.62288810427400,Clouds,No Crash,None,Urban Road,Normal Flow,17,Monday,March,2016,0,0,0,0,1
2016-10-10 17:15:43,Raleigh,69.35745365695750,-72.6456535069913,Clouds,No Crash,None,Urban Road,Normal Flow,17,Monday,October,2016,0,0,0,0,1
2017-08-09 05:03:14,Raleigh,27.23735113408220,-45.84536842278840,Clouds,No Crash,None,Urban Road,Normal Flow,5,Wednesday,August,2017,0,0,0,0,1
2017-02-18 22:56:05,Raleigh,33.27045851458900,-78.63777741460470,Clear,No Crash,None,Urban Road,Normal Flow,22,Saturday,February,2017,0,0,0,0,1
2015-11-08 19:28:55,Raleigh,72.41738721913920,-86.82903197620390,Snow,No Crash,None,Urban Road,Normal Flow,19,Sunday,November,2015,0,0,0,0,1
2016-09-19 01:46:26,Raleigh,10.051502811321800,-47.17229307756680,Rain,No Crash,None,Urban Road,Normal Flow,1,Monday,September,2016,0,0,0,0,1
2016-01-07 18:19:45,Raleigh,41.03879470404890,-78.55002383407560,Clear,No Crash,None,Urban Road,Normal Flow,18,Thursday,January,2016,0,0,0,0,1
2015-12-03 07:57:25,Raleigh,7.373012041457790,-89.02925012456900,Clouds,No Crash,None,Urban Road,Normal Flow,7,Thursday,December,2015,0,0,0,0,1
2015-03-25 07:41:16,Raleigh,34.43404178480210,-11.978910249703900,Clouds,No Crash,None,Urban Road,Normal Flow,7,Wednesday,March,2015,0,0,0,0,1
2015-03-14 07:21:02,Raleigh,12.117539050260800,-64.43889785675100,Clouds,No Crash,None,Urban Road,Normal Flow,7,Saturday,March,2015,0,0,0,0,1
2016-10-22 23:10:19,Raleigh,56.096220193283400,-50.79814801960650,Clouds,No Crash,None,Urban Road,Normal Flow,23,Saturday,October,2016,0,0,0,0,1
2017-05-15 23:10:47,Raleigh,42.32877889680080,-19.391182713933800,Clouds,No Crash,None,Urban Road,Normal Flow,23,Monday,May,2017,0,0,0,0,1
2015-10-09 07:45:58,Raleigh,49.48681709690400,-8.980570585293010,Rain,No Crash,None,Urban Road,Normal Flow,7,Friday,October,2015,0,0,0,0,1
2015-04-16 08:55:33,Raleigh,62.11561656993860,-23.019626461493500,Clouds,No Crash,None,Urban Road,Normal Flow,8,Thursday,April,2015,0,0,0,0,1
2015-07-07 23:11:10,Raleigh,29.25401073941740,-16.706552845074,Clear,No Crash,None,Urban Road,Normal Flow,23,Tuesday,July,2015,0,0,0,0,1
2016-02-29 09:18:11,Raleigh,64.92768712303880,-60.35803321529370,Clouds,No Crash,None,Urban Road,Normal Flow,9,Monday,February,2016,0,0,0,0,1
2017-01-05 13:26:51,Raleigh,66.02663595946600,-88.09353104161490,Clouds,No Crash,None,Urban Road,Normal Flow,13,Thursday,January,2017,0,0,0,0,1
2015-02-09 16:14:25,Raleigh,3.5593361157866300,-79.16969018957040,Clouds,No Crash,None,Urban Road,Normal Flow,16,Monday,February,2015,0,0,0,0,1
2015-11-20 00:26:38,Raleigh,28.98939289356060,-23.136529513159700,Clear,No Crash,None,Urban Road,Normal Flow,0,Friday,November,2015,0,0,0,0,1
2017-09-12 19:10:47,Raleigh,69.81601895384840,-43.44136570008440,Clouds,No Crash,None,Urban Road,Normal Flow,19,Tuesday,September,2017,0,0,0,0,1
